split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct,audit_class,audit_confidence,audit_explanation,reason_oracle_mentions,reason_oracle_positive,reason_oracle_negative,reason_oracle_score,reason_selected_mentions,reason_selected_positive,reason_selected_negative,reason_selected_score,oracle_excerpts,selected_excerpts
test,E25,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_001,15,案件事实显示投保时间为出生后第46日（超过30日但不超过90日），且健康告知无异常、无既往重大疾病记录。根据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3314,json_schema,1243,104,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示投保时间为出生后第46日（超过30日但不超过90日），且健康告知无异常、无既往重大疾病记录。根据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,0,6,2,2,0,6,据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。 || 条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。,据文档DOC_E25_TERMS第四条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。 || 条‘延迟投保规则’，此情形下等待期按15天处理。因此选择将值从30替换为15的OPTION_C。
test,E25,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_001,15,案件事实显示投保时间为出生后第46日（满足30<天数<=90），健康告知无异常且无既往重疾记录。根据formal_policy规则优先级，E25_DELAYED_CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,3349,json_schema,1692,105,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示投保时间为出生后第46日（满足30<天数<=90），健康告知无异常且无既往重疾记录。根据formal_policy规则优先级，E25_DELAYED_CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,0,14,2,6,0,14,CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。 || 于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。,CHILD_EXCEPTION（延迟投保规则）优先于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。 || 于一般规则，其允许值为15天。因此选择OPTION_C将等待期天数更新为15。
test,E25,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_001,15,硬门禁：规则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,0,formal_policy_hard_gate,0,0,,,True,E25_DELAYED_CHILD_EXCEPTION,15,1,DETERMINISTIC_SELECT,False,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择,则E25_DELAYED_CHILD_EXCEPTION唯一允许值=['15']，唯一存活候选直接选择
test,E25,GENERAL_RULE_EXCEPTION,1,20260820,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_001,15,案件事实显示投保时间为出生后第46日，满足第三条（0天）的30日内条件不成立；满足第四条（15天）的超过30日但不超过90日、健康告知无异常、无既往重大疾病记录的条件。根据第六条优先级规则，适用延迟投保规则。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,2961,json_schema,972,94,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示投保时间为出生后第46日，满足第三条（0天）的30日内条件不成立；满足第四条（15天）的超过30日但不超过90日、健康告知无异常、无既往重大疾病记录的条件。根据第六条优先级规则，适用延迟投保规则。""
}",,,,,,True,CAND_001,15,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,间为出生后第46日，满足第三条（0天）的30日内条件不成立；满足第四条（15天）的超过30日但不超过90日、健康告知无异常、无既往重大疾病记录的条件,间为出生后第46日，满足第三条（0天）的30日内条件不成立；满足第四条（15天）的超过30日但不超过90日、健康告知无异常、无既往重大疾病记录的条件
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,DIRECT_FREE,SELECTED,OPTION_C,CAND_003,24,DOC_E34_TERMS 生效日期为 2026-08-01，满足适用条件；投保记录勾选长期照护附加责任（触发第三条调整为 24 个月），核保确认未选择费用垫付责任（不触发第四条例外限制），跨句指代一致，最终确定为 24 个月。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3020,json_schema,671,102,stop,"{
  ""abstain"": false,
  ""value"": ""24"",
  ""reason"": ""DOC_E34_TERMS 生效日期为 2026-08-01，满足适用条件；投保记录勾选长期照护附加责任（触发第三条调整为 24 个月），核保确认未选择费用垫付责任（不触发第四条例外限制），跨句指代一致，最终确定为 24 个月。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,4,0,10,2,4,0,10,8-01，满足适用条件；投保记录勾选长期照护附加责任（触发第三条调整为 24 个月），核保确认未选择费用垫付责任（不触发第四条例外限制），跨句指代一 || 认未选择费用垫付责任（不触发第四条例外限制），跨句指代一致，最终确定为 24 个月。,8-01，满足适用条件；投保记录勾选长期照护附加责任（触发第三条调整为 24 个月），核保确认未选择费用垫付责任（不触发第四条例外限制），跨句指代一 || 认未选择费用垫付责任（不触发第四条例外限制），跨句指代一致，最终确定为 24 个月。
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,VALUE_ENUM,SELECTED,OPTION_C,CAND_003,24,DOC_E34_TERMS 生效日期为 2026-08-01，满足适用条件；投保记录勾选长期照护附加责任（第三条），核保确认未选择费用垫付责任（第四条例外限制不触发）；依据第七条跨句指代规则，综合附加责任选择与否定确认，取第三条数值 24。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3034,json_schema,675,105,stop,"{
  ""abstain"": false,
  ""value"": ""24"",
  ""reason"": ""DOC_E34_TERMS 生效日期为 2026-08-01，满足适用条件；投保记录勾选长期照护附加责任（第三条），核保确认未选择费用垫付责任（第四条例外限制不触发）；依据第七条跨句指代规则，综合附加责任选择与否定确认，取第三条数值 24。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,发）；依据第七条跨句指代规则，综合附加责任选择与否定确认，取第三条数值 24。,发）；依据第七条跨句指代规则，综合附加责任选择与否定确认，取第三条数值 24。
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_003,24,依据DOC_E34_TERMS条款：1. 适用条件满足（2026-08-01后投保）；2. 一般规则为12个月，但本案选择长期照护附加责任，触发第三条例外调整为24个月；3. 第四条限制检查：核保确认未选择费用垫付责任，故不适用18个月规则。最终结果为24个月（OPTION_C）。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3353,json_schema,767,118,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""依据DOC_E34_TERMS条款：1. 适用条件满足（2026-08-01后投保）；2. 一般规则为12个月，但本案选择长期照护附加责任，触发第三条例外调整为24个月；3. 第四条限制检查：核保确认未选择费用垫付责任，故不适用18个月规则。最终结果为24个月（OPTION_C）。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,2,8,2,6,2,8,. 一般规则为12个月，但本案选择长期照护附加责任，触发第三条例外调整为24个月；3. 第四条限制检查：核保确认未选择费用垫付责任，故不适用18个月 || 条限制检查：核保确认未选择费用垫付责任，故不适用18个月规则。最终结果为24个月（OPTION_C）。,. 一般规则为12个月，但本案选择长期照护附加责任，触发第三条例外调整为24个月；3. 第四条限制检查：核保确认未选择费用垫付责任，故不适用18个月 || 条限制检查：核保确认未选择费用垫付责任，故不适用18个月规则。最终结果为24个月（OPTION_C）。
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_002,18,文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第七条目标数值需综合判断：投保记录显示选择长期照护附加责任（触发第三条调整为24个月），但核保确认未选择费用垫付责任。然而第四条例外限制规定‘该调整不适用于同时选择费用垫付责任的方案’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4224,json_schema,1243,141,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""文档DOC_E34_TERMS生效日期为2026-08-01，适用于本案。根据第七条目标数值需综合判断：投保记录显示选择长期照护附加责任（触发第三条调整为24个月），但核保确认未选择费用垫付责任。然而第四条例外限制规定‘该调整不适用于同时选择费用垫付责任的方案’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡""
}",,,,,,True,CAND_003,24,False,ACTION_MAPPING_ERROR,HIGH,理由对Oracle值的正向支持强于对最终所选值的支持,2,5,0,12,1,3,0,7,条目标数值需综合判断：投保记录显示选择长期照护附加责任（触发第三条调整为24个月），但核保确认未选择费用垫付责任。然而第四条例外限制规定‘该调整不适 || ’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡,择费用垫付责任的方案’，此处逻辑存在歧义：若‘同时选择’指两者皆选才适用18个月，则本案应选24个月；但若条款意图为‘凡
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_003,24,根据formal_policy，事实为long_term_care_addon_selected=true且expense_advance_selected=false。规则E34_LONG_TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3313,json_schema,1649,99,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据formal_policy，事实为long_term_care_addon_selected=true且expense_advance_selected=false。规则E34_LONG_TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该""
  }",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,6,0,14,2,6,0,14,TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为2 || 4。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该,TERM_CARE_EXTENSION（优先级250）条件满足，允许值为24。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为2 || 4。文档DOC_E34_TERMS第三条确认选择长期照护附加责任时调整为24个月，第四条明确该
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_C,CAND_003,24,硬门禁：规则E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E34_LONG_TERM_CARE_EXTENSION,24,1,DETERMINISTIC_SELECT,False,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择,E34_LONG_TERM_CARE_EXTENSION唯一允许值=['24']，唯一存活候选直接选择
test,E34,CROSS_SENTENCE_SCOPE,1,20260820,OPTION_DESCRIPTION,SELECTED,OPTION_C,CAND_003,24,根据文档DOC_E34_TERMS，投保记录显示选择了长期照护附加责任（第五条），核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，本案不满足此条件。第七条要求综合读取附加责任选择和否定确认，故适用OPTION_C的24个月。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3153,json_schema,969,119,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""根据文档DOC_E34_TERMS，投保记录显示选择了长期照护附加责任（第五条），核保确认未选择费用垫付责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，本案不满足此条件。第七条要求综合读取附加责任选择和否定确认，故适用OPTION_C的24个月。""
}",,,,,,True,CAND_003,24,True,SUCCESS,HIGH,最终动作与Oracle一致,2,5,1,9,2,5,1,9,责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，本案不 || 条件。第七条要求综合读取附加责任选择和否定确认，故适用OPTION_C的24个月。,责任（第六条）。依据第三条例外规则，选择长期照护附加责任时保险期限调整为24个月。第四条例外限制指出该调整不适用于同时选择费用垫付责任的方案，本案不 || 条件。第七条要求综合读取附加责任选择和否定确认，故适用OPTION_C的24个月。
test,E35,CROSS_SENTENCE_SCOPE,1,20260820,DIRECT_FREE,SELECTED,OPTION_C,CAND_001,18,根据DOC_E35_TERMS第五条，延长期限适用条件为被保险人年龄不超过60周岁（本案58岁满足）；根据第六条和第七条，本案选择了癌症门诊扩展责任且未选择境外就医责任。依据第三条例外规则，选择癌症门诊扩展责任时保险期限为18个月。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,2822,json_schema,703,94,stop,"{
  ""abstain"": false,
  ""value"": ""18"",
  ""reason"": ""根据DOC_E35_TERMS第五条，延长期限适用条件为被保险人年龄不超过60周岁（本案58岁满足）；根据第六条和第七条，本案选择了癌症门诊扩展责任且未选择境外就医责任。依据第三条例外规则，选择癌症门诊扩展责任时保险期限为18个月。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,未选择境外就医责任。依据第三条例外规则，选择癌症门诊扩展责任时保险期限为18个月。,未选择境外就医责任。依据第三条例外规则，选择癌症门诊扩展责任时保险期限为18个月。
test,E35,CROSS_SENTENCE_SCOPE,1,20260820,VALUE_ENUM,SELECTED,OPTION_C,CAND_001,18,根据DOC_E35_TERMS第三条，选择癌症门诊扩展责任时保险期限为18个月；第七条确认被保险人年龄58周岁（满足第五条不超过60周岁的条件）且未选境外就医责任（不触发第四条24个月规则）。综合判定适用值为18。,OPTION_A=CAND_002|OPTION_B=CAND_003|OPTION_C=CAND_001,2684,json_schema,707,89,stop,"{
  ""abstain"": false,
  ""value"": ""18"",
  ""reason"": ""根据DOC_E35_TERMS第三条，选择癌症门诊扩展责任时保险期限为18个月；第七条确认被保险人年龄58周岁（满足第五条不超过60周岁的条件）且未选境外就医责任（不触发第四条24个月规则）。综合判定适用值为18。""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,2,5,0,12,2,5,0,12,根据DOC_E35_TERMS第三条，选择癌症门诊扩展责任时保险期限为18个月；第七条确认被保险人年龄58周岁（满足第五条不超过60周岁的条件）且 || 的条件）且未选境外就医责任（不触发第四条24个月规则）。综合判定适用值为18。,根据DOC_E35_TERMS第三条，选择癌症门诊扩展责任时保险期限为18个月；第七条确认被保险人年龄58周岁（满足第五条不超过60周岁的条件）且 || 的条件）且未选境外就医责任（不触发第四条24个月规则）。综合判定适用值为18。
