event_id,split,semantic_type,domain,title,case_context,subject_label,predicate_label,value_kind,allowed_min,allowed_max,document_ids,source_owl,source_url,retrieved_at,status,notes,lexical_status,support_status,semantic_support,support_adjudication_method,support_checked_before_model_run,support_gate_version
EXT_E199,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 governance disclosure,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 governance disclosure` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 governance disclosure,disclosure topic,literal_string,,,EXT3_DOC_199_OLD|EXT3_DOC_199_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.684276+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E200,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 strategy disclosure,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 strategy disclosure` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 strategy disclosure,disclosure topic,literal_string,,,EXT3_DOC_200_OLD|EXT3_DOC_200_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.704136+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E201,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 risk-management disclosure,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 risk-management disclosure` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 risk-management disclosure,disclosure topic,literal_string,,,EXT3_DOC_201_OLD|EXT3_DOC_201_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.723807+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E202,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 metrics and targets,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 metrics and targets` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 metrics and targets,disclosure topic,literal_string,,,EXT3_DOC_202_OLD|EXT3_DOC_202_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.743695+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E203,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S1 general requirements,Assess the current normative representation for `IFRS S1 General Requirements :: IFRS S1 general requirements` using the cited official public source.,IFRS S1 General Requirements :: IFRS S1 general requirements,requirement,literal_string,,,EXT3_DOC_203_OLD|EXT3_DOC_203_NEW,,https://www.ifrs.org/content/dam/ifrs/project/general-sustainability-related-disclosures/effects-analysis.pdf,2026-08-27T13:59:30.763731+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E205,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 application with S1,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 application with S1` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 application with S1,application condition,literal_string,,,EXT3_DOC_205_OLD|EXT3_DOC_205_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.794714+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E206,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 climate-related risks,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 climate-related risks` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 climate-related risks,scope,literal_string,,,EXT3_DOC_206_OLD|EXT3_DOC_206_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.811205+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E207,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 physical risks,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 physical risks` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 physical risks,risk subtype,literal_string,,,EXT3_DOC_207_OLD|EXT3_DOC_207_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T14:24:35.900946+00:00,READY,,LEXICAL_AMBIGUOUS,SEMANTIC_PASS,PASS,paraphrase_relation_adjudication,true,v8.1-semantic-adjudication
EXT_E208,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 transition risks,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 transition risks` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 transition risks,risk subtype,literal_string,,,EXT3_DOC_208_OLD|EXT3_DOC_208_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.846415+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E209,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 climate opportunities,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 climate opportunities` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 climate opportunities,scope,literal_string,,,EXT3_DOC_209_OLD|EXT3_DOC_209_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.867719+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E210,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 governance disclosure,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 governance disclosure` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 governance disclosure,disclosure topic,literal_string,,,EXT3_DOC_210_OLD|EXT3_DOC_210_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.885321+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E211,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 strategy disclosure,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 strategy disclosure` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 strategy disclosure,disclosure topic,literal_string,,,EXT3_DOC_211_OLD|EXT3_DOC_211_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.899751+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E212,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 metrics and targets,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 metrics and targets` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 metrics and targets,disclosure topic,literal_string,,,EXT3_DOC_212_OLD|EXT3_DOC_212_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.919444+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
EXT_E213,external,CROSS_SENTENCE_SCOPE,sustainability_reporting,IFRS S2 objective,Assess the current normative representation for `IFRS S2 Climate-related Disclosures :: IFRS S2 objective` using the cited official public source.,IFRS S2 Climate-related Disclosures :: IFRS S2 objective,objective,literal_string,,,EXT3_DOC_213_OLD|EXT3_DOC_213_NEW,,https://www.ifrs.org/content/dam/ifrs/supporting-implementation/issb-standards/applying-ifrs-s1-reporting-only-climate-related-disclosures-accordance-ifrs-s2.pdf,2026-08-27T13:59:30.933015+00:00,READY,,LEXICAL_PASS,LEXICAL_PASS,PASS,lexical_prefilter_confirmed,true,v8.1-semantic-adjudication
